ZIP,CBSA,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
82633,99999,1,1,1,1
82635,16220,0,0,1,1
82636,99999,0.007655851,0,0,0.007261411
82636,16220,0.992344149,1,1,0.992738589
82637,99999,1,1,1,1
82638,40180,1,1,1,1
82639,16220,0.025641026,0.090909091,0,0.027777778
82639,99999,0.974358974,0.909090909,1,0.972222222
82640,99999,0,0,1,1
82642,40180,1,1,1,1
82643,16220,1,0,1,1
82644,16220,1,1,1,1
82646,16220,1,0,1,1
82648,16220,0,0,1,1
82649,40180,1,1,1,1
82701,99999,1,1,1,1
82710,99999,1,1,1,1
82711,99999,1,0,1,1
82712,99999,1,1,1,1
82714,99999,1,0,1,1
82715,99999,1,1,1,1
82716,23940,1,1,1,1
82718,23940,1,1,1,1
82720,99999,1,1,1,1
82721,99999,0.995962315,1,1,0.996153846
82721,23940,0.004037685,0,0,0.003846154
82723,99999,1,1,1,1
82725,23940,1,0,1,1
82727,23940,1,1,1,1
82729,99999,1,1,1,1
82730,99999,1,1,1,1
82731,23940,1,1,1,1
82732,23940,0,0,1,1
82801,43260,1,1,1,1
82831,43260,0.507462687,0,0.44,0.489130435
82831,23940,0.417910448,0,0.48,0.434782609
82831,99999,0.074626866,0,0.08,0.076086957
82832,43260,0.810996564,0.818181818,0,0.808580858
82832,99999,0.189003436,0.181818182,1,0.191419142
82833,43260,0,0,1,1
82834,99999,1,1,1,1
82835,43260,1,1,1,1
82836,43260,1,0,1,1
82837,43260,0,0,1,1
82838,43260,1,1,1,1
82839,43260,1,1,1,1
82840,99999,0,0,1,1
82842,43260,0,0,1,1
82844,43260,1,1,1,1
82845,43260,1,0,1,1
82901,40540,1,1,1,1
82902,40540,1,1,1,1
82922,99999,1,1,0,1
82923,99999,1,1,1,1
82925,99999,1,1,0,1
82929,40540,0,0,1,1
82930,21740,1,1,1,1
82931,21740,1,1,1,1
82932,40540,1,1,1,1
82933,21740,1,1,1,1
82934,40540,0,1,0,1
82935,40540,1,1,1,1
82936,21740,1,0,1,1
82937,21740,1,1,1,1
82939,21740,0,0,1,1
82941,99999,1,1,1,1
82942,40540,0,0,1,1
82943,40540,1,1,1,1
82944,21740,0,1,0,1
82945,40540,0,1,0,1
83001,27220,1,1,1,1
83002,27220,1,1,1,1
83011,27220,1,0,1,1
83012,27220,1,1,1,1
83013,27220,1,1,1,1
83014,27220,1,1,1,1
83025,27220,0,0,1,1
83101,99999,1,1,1,1
83110,99999,1,1,1,1
83111,99999,1,0,1,1
83112,99999,1,0,1,1
83113,99999,1,1,1,1
83114,99999,1,1,1,1
83115,99999,1,0,1,1
83116,99999,0,0,1,1
83118,99999,1,1,1,1
83119,99999,0,0,1,1
83120,99999,1,1,1,1
83122,99999,1,0,1,1
83123,99999,1,0,1,1
83124,99999,0,0,1,1
83126,99999,1,0,1,1
83127,99999,1,1,1,1
83128,99999,1,1,1,1
83201,38540,1,1,1,1
83202,13940,0.05728988,0.008888889,0,0.051372986
83202,38540,0.94271012,0.991111111,1,0.948627014
83203,13940,0,0,1,1
83204,38540,0.962382804,0.955778894,0.982142857,0.9623896
83204,99999,0.037617196,0.044221106,0.017857143,0.0376104
83205,38540,1,1,1,1
83206,38540,1,1,1,1
83209,38540,0,1,0,1
83210,13940,1,1,1,1
83211,13940,0.003670473,0,0,0.00323392
83211,15420,0.009380098,0.003773585,0,0.008623787
83211,99999,0.986949429,0.996226415,1,0.988142292
83212,99999,1,1,1,1
83213,26820,1,1,1,1
83214,38540,1,1,1,1
83215,13940,1,1,1,1
83217,99999,1,1,1,1
83218,13940,0,0,1,1
83220,99999,1,0,1,1
83221,13940,1,1,1,1
83223,99999,1,0,1,1
83226,99999,1,1,1,1
83227,99999,1,1,1,1
83228,30860,1,0,1,1
83229,99999,1,1,1,1
83232,30860,1,1,1,1
83233,99999,0,0,1,1
83234,38540,1,1,1,1
83235,99999,1,1,1,1
83236,13940,1,1,1,1
83237,30860,1,1,1,1
83238,99999,1,0,1,1
83239,99999,1,0,1,1
83241,99999,0.997028232,1,1,0.997109827
83241,30860,0.002971768,0,0,0.002890173
83243,99999,1,1,1,1
83244,26820,1,1,1,1
83245,38540,1,0,1,1
83246,38540,1,1,1,1
83250,38540,1,1,0,1
83251,99999,1,1,1,1
83252,99999,1,1,1,1
83253,99999,1,1,1,1
83254,99999,1,1,1,1
83255,99999,0.132450331,0,0,0.130718954
83255,26820,0.867549669,1,1,0.869281046
83256,13940,0,1,0,1
83261,99999,1,1,1,1
83262,13940,1,1,0,1
83263,30860,1,1,1,1
83271,99999,1,1,1,1
83272,99999,1,1,1,1
83274,26820,0.012602579,0.005524862,0,0.011930586
83274,13940,0.987397421,0.994475138,1,0.988069414
83276,99999,1,1,1,1
83277,13940,1,1,1,1
83278,99999,1,1,1,1
83281,38540,0,0,1,1
83283,30860,1,1,0,1
83285,26820,0.493975904,1,0,0.505882353
83285,99999,0.506024096,0,0,0.494117647
83286,30860,1,1,1,1
83287,99999,1,1,1,1
83301,46300,1,1,1,1
83302,46300,1,1,1,1
83303,46300,1,1,1,1
83311,15420,1,0,1,1
83312,15420,1,0,1,1
83313,25200,1,1,1,1
83314,99999,1,1,1,1
83316,99999,0.00818522,0.003952569,0,0.007879186
83316,46300,0.99181478,0.996047431,1,0.992120814
83318,15420,1,1,1,1
83320,25200,1,1,1,1
83321,46300,1,1,1,1
83322,25200,1,1,1,1
83323,15420,1,1,1,1
83324,25200,1,1,1,1
83325,46300,1,1,1,1
83327,25200,1,1,1,1
83328,46300,1,1,1,1
83330,25200,0.000393082,0,0,0.000359195
83330,99999,0.999606918,1,1,0.999640805
83332,46300,0.096634093,0.064516129,0.076923077,0.095336788
83332,99999,0.903365907,0.935483871,0.923076923,0.904663212
83333,25200,1,1,1,1
83334,46300,1,1,1,1
83335,46300,1,1,1,1
83336,15420,1,1,1,1
83337,25200,0,1,0,1
83338,46300,0.987442337,0.994528044,1,0.988225788
83338,99999,0.012557663,0.005471956,0,0.011774212
83340,25200,1,1,1,1
83341,46300,1,1,1,1
83342,15420,1,1,1,1
83343,15420,0,0,1,1
83344,15420,0.162371134,0.15,0,0.160194175
83344,46300,0.837628866,0.85,1,0.839805825
83346,15420,1,1,1,1
83347,46300,0.037331701,0.038095238,0,0.037015945
83347,25200,0.014075887,0.019047619,0,0.014236902
83347,15420,0.948592411,0.942857143,1,0.948747153
83348,25200,1,0,1,1
83349,25200,1,1,1,1
83350,15420,1,1,1,1
83352,25200,1,1,1,1
83353,25200,1,1,1,1
83354,25200,1,1,1,1
83355,99999,1,1,1,1
83401,26820,1,1,1,1
83402,13940,0.00009081,0,0,0.000074372
83402,26820,0.99990919,1,1,0.999925628
83403,26820,1,1,1,1
83404,26820,1,1,1,1
83405,26820,1,1,1,1
83406,26820,1,1,1,1
83414,27220,1,1,0,1
83420,39940,1,1,0,1
83421,39940,0,0,1,1
83422,27220,1,1,1,1
83423,99999,1,1,1,1
83424,27220,1,0,1,1
83425,39940,0.004807692,0,0,0.004716981
83425,26820,0.995192308,1,1,0.995283019
83427,26820,1,1,1,1
83428,26820,1,1,1,1
83429,39940,1,1,1,1
83431,26820,1,1,1,1
83433,39940,0,0,1,1
83434,39940,0.091476091,0.285714286,0,0.093686354
83434,26820,0.908523909,0.714285714,1,0.906313646
83435,99999,0.005154639,0,0,0.005128205
83435,26820,0.994845361,0,1,0.994871795
83436,39940,0.780487805,0,1,0.785714286
83436,27220,0.219512195,0,0,0.214285714
83438,39940,0,0,1,1
83440,39940,1,1,1,1
83441,39940,0,1,1,1
83442,26820,1,1,1,1
83443,26820,1,1,1,1
83444,26820,1,1,1,1
83445,39940,1,1,1,1
83446,99999,1,1,1,1
83448,39940,1,1,1,1
83449,26820,1,1,1,1
83450,26820,1,1,1,1
83451,39940,1,0,1,1
83452,27220,1,1,1,1
83454,26820,0,0,1,1
83455,27220,1,1,1,1
83460,39940,1,1,1,1
83462,99999,1,1,1,1
83463,99999,1,1,1,1
83464,99999,1,1,1,1
83465,99999,1,0,1,1
83466,99999,1,1,1,1
83467,99999,1,1,1,1
83468,99999,0,0,1,1
83469,99999,1,1,0,1
83501,30300,1,1,1,1
83520,99999,1,1,1,1
83522,99999,1,1,1,1
83523,99999,1,1,1,1
83524,99999,0.072941176,0,0,0.070135747
83524,30300,0.927058824,1,1,0.929864253
83525,99999,1,1,1,1
83526,99999,1,1,1,1
83530,99999,1,1,1,1
83533,99999,1,1,0,1
83535,34140,0.378082192,0.444444444,0.555555556,0.38381201
83535,30300,0.621917808,0.555555556,0.444444444,0.61618799
83536,99999,1,1,1,1
83537,30300,0.289416847,0.4,0,0.291060291
83537,34140,0.570194384,0.466666667,1,0.56964657
83537,99999,0.140388769,0.133333333,0,0.139293139
83539,99999,1,1,1,1
83540,30300,1,1,1,1
83541,30300,0.5433213,0.666666667,1,0.552264808
83541,99999,0.4566787,0.333333333,0,0.447735192
83542,99999,1,0,1,1
83543,99999,1,1,1,1
83544,99999,1,1,1,1
83545,30300,0.853146853,0.882352941,1,0.857142857
83545,99999,0.146853147,0.117647059,0,0.142857143
83546,99999,1,1,1,1
83547,99999,1,1,1,1
83548,99999,0.580645161,0.666666667,0,0.584615385
83548,30300,0.419354839,0.333333333,0,0.415384615
83549,99999,1,1,1,1
83552,99999,1,1,1,1
83553,99999,1,1,1,1
83554,99999,1,1,1,1
83555,99999,0.802469136,1,1,0.807228916
83555,30300,0.197530864,0,0,0.192771084
83602,14260,1,1,0,1
83604,14260,1,1,1,1
83605,14260,1,1,1,1
83606,14260,1,1,1,1
83607,36620,0.018510239,0.033962264,0,0.018531229
83607,14260,0.981489761,0.966037736,1,0.981468771
83610,99999,1,1,1,1
83611,99999,1,1,1,1
83612,99999,1,1,1,1
83615,99999,1,1,1,1
83616,14260,1,1,1,1
83617,14260,1,1,1,1
83619,36620,1,1,1,1
83622,14260,1,1,1,1
83623,34300,1,1,1,1
83624,14260,0.941798942,1,1,0.943589744
83624,34300,0.058201058,0,0,0.056410256
83626,14260,1,1,1,1
83627,14260,0.166666667,0,0,0.157676349
83627,34300,0.833333333,1,1,0.842323651
83628,14260,1,1,1,1
83629,14260,1,1,1,1
83630,14260,0,0,1,1
83631,14260,1,1,1,1
83632,99999,1,0,1,1
83633,34300,1,1,0,1
83634,14260,1,1,1,1
83635,99999,0,0,1,1
83636,14260,0,0,1,1
83637,14260,1,1,1,1
83638,99999,1,1,1,1
83639,14260,1,1,1,1
83641,14260,1,1,1,1
83642,14260,1,1,1,1
83643,99999,1,1,1,1
83644,14260,1,1,1,1
83645,99999,1,1,1,1
83646,14260,1,1,1,1
83647,34300,1,1,1,1
83648,34300,1,1,1,1
83650,14260,1,1,1,1
83651,14260,1,1,1,1
83653,14260,1,1,1,1
83654,99999,1,1,1,1
83655,14260,0.004305043,0,0,0.004211793
83655,36620,0.995694957,1,1,0.995788207
83656,14260,0,0,1,1
83657,14260,1,0,1,1
83660,36620,0.126199616,0.142857143,0,0.126109295
83660,14260,0.873800384,0.857142857,1,0.873890705
83661,99999,0.000204792,0,0,0.000180734
83661,36620,0.999795208,1,1,0.999819266
83666,14260,1,1,0,1
83669,14260,1,1,1,1
83670,14260,1,1,1,1
83671,99999,0,0,1,1
83672,99999,1,1,1,1
83676,14260,1,1,1,1
83677,99999,1,1,1,1
83680,14260,1,1,1,1
83686,14260,1,1,1,1
83687,14260,1,1,1,1
83701,14260,1,1,1,1
83702,14260,1,1,1,1
83703,14260,1,1,1,1
83704,14260,1,1,1,1
83705,14260,1,1,1,1
83706,14260,1,1,1,1
83707,14260,1,1,1,1
83708,14260,0,1,0,1
83709,14260,1,1,1,1
83711,14260,1,1,1,1
83712,14260,1,1,1,1
83713,14260,1,1,1,1
83714,14260,1,1,1,1
83715,14260,1,1,1,1
83716,14260,0.97733642,0.974424552,1,0.978173719
83716,34300,0.02266358,0.025575448,0,0.021826281
83717,14260,1,1,1,1
83719,14260,1,1,1,1
83720,14260,0,1,0,1
83724,14260,0,1,1,1
83725,14260,0,1,0,1
83728,14260,0,1,0,1
83729,14260,0,1,0,1
83735,14260,0,1,0,1
83801,17660,0.858327054,0.977272727,0.973684211,0.861842105
83801,41760,0.141672946,0.022727273,0.026315789,0.138157895
83802,99999,1,1,1,1
83803,41760,0.029126214,0,0,0.028708134
83803,17660,0.970873786,1,0,0.971291866
83804,41760,1,1,1,1
83805,99999,1,1,1,1
83806,34140,0,0,1,1
83808,99999,1,1,1,1
83809,41760,1,0,1,1
83810,17660,0.953959484,0.875,0.714285714,0.948763251
83810,99999,0.046040516,0.125,0.285714286,0.051236749
83811,41760,1,1,1,1
83812,99999,1,1,1,1
83813,41760,1,1,1,1
83814,17660,1,1,1,1
83815,17660,1,1,1,1
83816,17660,1,1,1,1
83821,41760,1,1,1,1
83822,41760,1,1,1,1
83823,34140,1,1,1,1
83824,99999,0.846153846,0,1,0.847619048
83824,34140,0.153846154,0,0,0.152380952
83825,41760,1,0,1,1
83826,99999,0,0,1,1
83827,99999,1,1,1,1
83830,99999,1,0,1,1
83832,34140,0.870151771,1,1,0.876006441
83832,30300,0.129848229,0,0,0.123993559
83833,17660,0.993717277,1,1,0.993951613
83833,99999,0.006282723,0,0,0.006048387
83834,34140,1,1,1,1
83835,17660,1,1,1,1
83836,41760,1,1,1,1
83837,99999,1,1,1,1
83839,99999,1,1,1,1
83840,41760,0,0,1,1
83841,41760,0,0,1,1
83842,17660,1,1,1,1
83843,34140,1,1,1,1
83844,34140,0,1,0,1
83845,99999,1,1,1,1
83846,99999,1,1,1,1
83847,99999,1,1,1,1
83848,41760,1,1,1,1
83849,99999,0,0,1,1
83850,99999,1,1,1,1
83851,17660,0.002141328,0,0,0.001996008
83851,99999,0.997858672,1,1,0.998003992
83852,41760,1,1,1,1
83853,99999,0,0,1,1
83854,17660,1,1,1,1
83855,34140,1,1,1,1
83856,41760,1,1,1,1
83857,34140,1,1,1,1
83858,17660,1,1,1,1
83860,41760,1,1,1,1
83861,17660,0.072985469,0,0.016129032,0.066427289
83861,99999,0.927014531,1,0.983870968,0.933572711
83864,41760,1,1,1,1
83865,41760,0,0,1,1
83866,99999,1,0,1,1
83867,99999,0,1,1,1
83868,99999,1,0,1,1
83869,41760,0.338054769,0.375,0.32,0.337912088
83869,17660,0.661945231,0.625,0.68,0.662087912
83870,99999,1,1,1,1
83871,34140,1,1,1,1
83872,34140,1,0,1,1
83873,99999,1,1,1,1
83874,99999,0,0,1,1
83876,17660,0.997503121,1,1,0.997569866
83876,99999,0.002496879,0,0,0.002430134
83877,17660,1,1,1,1
84001,99999,1,1,0,1
84002,99999,1,0,1,1
84003,39340,1,1,1,1
84004,39340,1,1,1,1
84005,39340,1,1,1,1
84006,41620,1,1,1,1
84007,99999,1,0,1,1
84008,46860,1,1,1,1
84009,41620,1,1,1,1
84010,36260,1,1,1,1
84011,36260,1,1,1,1
84013,39340,1,1,1,1
84014,36260,1,1,1,1
84015,36260,1,1,1,1
84016,36260,1,1,1,1
84017,44920,0.997066015,1,1,0.997169811
84017,36260,0.002933985,0,0,0.002830189
84018,36260,1,0,1,1
84020,41620,0.945392275,0.999567848,1,0.95403157
84020,39340,0.054607725,0.000432152,0,0.04596843
84021,99999,1,1,1,1
84022,41620,1,1,1,1
84023,99999,1,1,1,1
84024,44920,0,1,0,1
84025,36260,1,1,1,1
84026,46860,1,1,1,1
84027,99999,1,0,1,1
84028,99999,1,1,1,1
84029,41620,1,1,1,1
84031,99999,1,1,1,1
84032,25720,1,1,1,1
84033,44920,1,0,1,1
84034,41620,1,1,1,1
84035,46860,1,1,0,1
84036,44920,0.564993565,0.728070175,0.787234043,0.573875803
84036,25720,0.435006435,0.271929825,0.212765957,0.426124197
84037,36260,1,1,1,1
84038,99999,1,0,1,1
84039,46860,1,0,1,1
84040,36260,1,1,1,1
84041,36260,1,1,1,1
84042,39340,1,1,1,1
84043,39340,1,1,1,1
84044,41620,1,1,1,1
84045,39340,1,1,1,1
84046,99999,1,0,1,1
84047,41620,1,1,1,1
84049,25720,1,1,1,1
84050,36260,1,1,1,1
84051,99999,1,1,0,1
84052,99999,1,1,1,1
84053,99999,1,0,1,1
84054,36260,1,1,1,1
84055,44920,1,0,1,1
84056,36260,1,1,1,1
84057,39340,1,1,1,1
84058,39340,1,1,1,1
84059,39340,1,1,1,1
84060,44920,0.970735189,0.993642144,1,0.975299726
84060,25720,0.029264811,0.006357856,0,0.024700274
84061,44920,1,1,1,1
84062,39340,1,1,1,1
84063,46860,1,0,1,1
84064,99999,1,0,1,1
84065,41620,1,1,1,1
84066,46860,0.090823529,0.074018127,0.019685039,0.086819366
84066,99999,0.909176471,0.925981873,0.980314961,0.913180634
84067,36260,1,1,1,1
84068,44920,1,1,1,1
84069,41620,1,0,1,1
84070,41620,1,1,1,1
84071,41620,1,1,1,1
84072,99999,1,1,1,1
84073,99999,1,0,1,1
84074,41620,1,1,1,1
84075,36260,1,1,1,1
84076,46860,1,0,1,1
84078,46860,1,1,1,1
84079,46860,1,1,1,1
84080,41620,1,1,1,1
84081,41620,1,1,1,1
84082,25720,1,1,1,1
84083,41620,1,1,1,1
84084,41620,1,1,1,1
84085,46860,1,1,1,1
84086,99999,1,1,1,1
84087,36260,1,1,1,1
84088,41620,1,1,1,1
84089,36260,1,1,1,1
84090,41620,1,1,1,1
84091,41620,1,1,1,1
84092,41620,1,1,1,1
84093,41620,1,1,1,1
84094,41620,1,1,1,1
84095,41620,1,1,1,1
84096,41620,1,1,1,1
84097,39340,1,1,1,1
84098,44920,1,1,1,1
84101,41620,1,1,1,1
84102,41620,1,1,1,1
84103,41620,1,1,1,1
84104,41620,1,1,1,1
84105,41620,1,1,1,1
84106,41620,1,1,1,1
84107,41620,1,1,1,1
84108,41620,1,1,1,1
84109,41620,1,1,1,1
84110,41620,1,1,1,1
84111,41620,1,1,1,1
84112,41620,1,1,1,1
84113,41620,1,1,1,1
84114,41620,0,1,1,1
84115,41620,1,1,1,1
84116,41620,1,1,1,1
84117,41620,1,1,1,1
84118,41620,1,1,1,1
84119,41620,1,1,1,1
84120,41620,1,1,1,1
84121,41620,1,1,1,1
84122,41620,1,1,1,1
84123,41620,1,1,1,1
84124,41620,1,1,1,1
84125,41620,1,1,1,1
84126,41620,1,1,1,1
84127,41620,1,1,1,1
84128,41620,1,1,1,1
84129,41620,1,1,1,1
84132,41620,0,1,0,1
84133,41620,0,1,1,1
84134,41620,0,1,1,1
84138,41620,0,1,1,1
84139,41620,0,1,0,1
84141,41620,0,0,1,1
84143,41620,0,1,1,1
84148,41620,0,1,0,1
84150,41620,0,1,1,1
84151,41620,0,0,1,1
84152,41620,1,1,1,1
84157,41620,1,1,1,1
84158,41620,1,1,1,1
84165,41620,1,1,1,1
84170,41620,1,1,1,1
84171,41620,1,1,1,1
84180,41620,0,1,1,1
84184,41620,0,1,0,1
84190,41620,0,1,0,1
84199,41620,0,1,1,1
84201,36260,0,1,0,1
84301,36260,1,0,1,1
84302,36260,1,1,1,1
84304,30860,1,0,1,1
84305,30860,1,0,1,1
84306,36260,1,1,1,1
84307,36260,1,1,1,1
84308,30860,1,1,1,1
84309,36260,1,1,1,1
84310,36260,1,1,1,1
84311,36260,1,0,1,1
84312,36260,1,1,1,1
84313,36260,1,0,1,1
84314,36260,1,1,1,1
84315,36260,1,1,1,1
84316,36260,1,1,1,1
84317,36260,1,1,1,1
84318,30860,1,1,1,1
84319,30860,1,1,1,1
84320,30860,1,1,1,1
84321,30860,1,1,1,1
84322,30860,0,1,0,1
84323,30860,1,1,1,1
84324,36260,1,1,1,1
84325,30860,1,1,1,1
84326,30860,1,0,1,1
84327,30860,1,1,1,1
84328,30860,1,1,1,1
84329,36260,1,0,1,1
84330,36260,1,0,1,1
84331,36260,1,1,1,1
84332,30860,1,1,1,1
84333,30860,1,1,1,1
84334,36260,1,0,1,1
84335,30860,1,1,1,1
84336,36260,1,1,1,1
84337,36260,1,1,1,1
84338,30860,1,1,1,1
84339,30860,1,1,1,1
84340,36260,1,1,1,1
84341,30860,1,1,1,1
84401,36260,1,1,1,1
84402,36260,1,1,1,1
84403,36260,1,1,1,1
84404,36260,1,1,1,1
84405,36260,1,1,1,1
84407,36260,0,1,0,1
84408,36260,1,1,1,1
84409,36260,1,1,1,1
84412,36260,1,1,1,1
84414,36260,1,1,1,1
84415,36260,1,1,1,1
84501,39220,0.999116478,1,1,0.999246988
84501,99999,0.000883522,0,0,0.000753012
84510,99999,0,0,1,1
84511,99999,1,1,1,1
84512,99999,0,0,1,1
84513,99999,1,0,1,1
84515,99999,1,1,1,1
84516,99999,0,0,1,1
84518,99999,0,0,1,1
84520,39220,1,0,1,1
84521,99999,1,1,1,1
84522,99999,0,0,1,1
84523,99999,1,1,1,1
84525,99999,1,1,1,1
84526,39220,1,1,1,1
84528,99999,0,1,1,1
84529,39220,1,1,1,1
84530,99999,1,0,1,1
84531,99999,0,1,0,1
84532,99999,1,1,1,1
84533,99999,1,1,1,1
84534,99999,0,0,1,1
84535,99999,1,0,1,1
84536,99999,0,0,1,1
84537,99999,1,0,1,1
84539,39220,0,0,1,1
84540,99999,1,1,1,1
84542,39220,1,1,1,1
84601,39340,1,1,1,1
84602,39340,1,1,1,1
84603,39340,1,1,1,1
84604,39340,0.997355469,0.996857816,1,0.997434582
84604,25720,0.002644531,0.003142184,0,0.002565418
84605,39340,1,1,1,1
84606,39340,1,1,1,1
84620,99999,1,0,1,1
84621,99999,1,0,1,1
84622,99999,1,1,1,1
84623,99999,1,1,0,1
84624,99999,1,1,1,1
84626,39340,0,0,1,1
84627,99999,1,1,1,1
84628,39340,1,0,1,1
84629,99999,1,1,1,1
84630,99999,1,0,1,1
84631,99999,1,1,1,1
84632,99999,0,0,1,1
84633,39340,0,0,1,1
84634,99999,1,0,1,1
84635,99999,1,1,1,1
84636,99999,1,1,1,1
84637,99999,0,0,1,1
84638,99999,1,0,1,1
84639,39340,1,0,1,1
84640,99999,1,0,1,1
84642,99999,1,1,1,1
84643,99999,1,0,1,1
84644,99999,0,0,1,1
84645,39340,1,1,1,1
84646,99999,1,1,1,1
84647,99999,1,1,1,1
84648,39340,1,1,1,1
84649,99999,1,0,1,1
84651,39340,1,1,1,1
84652,99999,1,1,1,1
84653,39340,1,1,1,1
84654,99999,1,1,1,1
84655,39340,1,1,1,1
84656,99999,0,1,1,1
84657,99999,1,1,1,1
84660,39340,1,1,1,1
84662,99999,1,0,1,1
84663,39340,1,1,1,1
84664,39340,1,1,1,1
84665,99999,0,0,1,1
84667,99999,1,1,0,1
84701,99999,1,1,1,1
84710,99999,0,1,0,1
84711,99999,1,0,1,1
84712,99999,1,0,1,1
84713,99999,1,1,1,1
84714,16260,1,1,1,1
84715,99999,1,0,1,1
84716,99999,1,0,1,1
84718,99999,1,0,1,1
84719,16260,0,0,1,1
84720,16260,0.999652496,0.998806683,1,0.99959718
84720,41100,0.000347504,0.001193317,0,0.00040282
84721,16260,1,1,1,1
84722,41100,1,1,1,1
84723,99999,1,0,1,1
84724,99999,1,1,1,1
84725,41100,1,0,1,1
84726,99999,1,0,1,1
84728,99999,1,1,1,1
84729,99999,0,0,1,1
84730,99999,1,0,1,1
84731,99999,1,1,1,1
84732,99999,1,0,1,1
84733,41100,1,1,1,1
84734,99999,1,1,1,1
84735,99999,1,0,1,1
84736,99999,0,0,1,1
84737,41100,1,1,1,1
84738,41100,1,1,1,1
84739,99999,1,1,1,1
84740,99999,0,1,1,1
84741,99999,1,1,1,1
84742,16260,1,1,1,1
84743,99999,1,1,0,1
84744,99999,1,1,1,1
84745,41100,1,1,1,1
84746,41100,1,1,1,1
84747,99999,1,1,1,1
84749,99999,1,1,0,1
84750,99999,0,0,1,1
84751,99999,1,1,1,1
84752,99999,0,0,1,1
84753,16260,1,0,0,1
84754,99999,1,1,1,1
84755,99999,1,0,1,1
84756,16260,0,1,1,1
84757,16260,0.105140187,0,0,0.102974828
84757,41100,0.894859813,1,1,0.897025172
84758,99999,0,0,1,1
84759,99999,1,0,1,1
84760,16260,1,0,1,1
84761,16260,1,0,1,1
84762,99999,1,1,0,1
84763,41100,1,0,1,1
84764,99999,0,1,1,1
84765,41100,1,1,1,1
84766,99999,1,1,1,1
84767,41100,1,1,1,1
84770,41100,1,1,1,1
84771,41100,1,1,1,1
84772,16260,1,0,1,1
84773,99999,1,0,1,1
84774,41100,1,1,1,1
84775,99999,1,1,1,1
84776,99999,0,0,1,1
84779,41100,1,1,1,1
84780,41100,1,1,1,1
84781,41100,1,1,1,1
84782,41100,1,1,1,1
84783,41100,1,1,1,1
84784,41100,1,1,1,1
84790,41100,1,1,1,1
84791,41100,1,1,1,1
85001,38060,1,1,1,1
85002,38060,1,1,1,1
85003,38060,1,1,1,1
85004,38060,1,1,1,1
85005,38060,1,1,1,1
85006,38060,1,1,1,1
85007,38060,1,1,1,1
85008,38060,1,1,1,1
85009,38060,1,1,1,1
85010,38060,1,1,1,1
85011,38060,1,1,1,1
85012,38060,1,1,1,1
85013,38060,1,1,1,1
85014,38060,1,1,1,1
85015,38060,1,1,1,1
85016,38060,1,1,1,1
85017,38060,1,1,1,1
85018,38060,1,1,1,1
85019,38060,1,1,1,1
85020,38060,1,1,1,1
85021,38060,1,1,1,1
85022,38060,1,1,1,1
85023,38060,1,1,1,1
85024,38060,1,1,1,1
85025,38060,0,0,1,1
85026,38060,0,1,1,1
85027,38060,1,1,1,1
85028,38060,1,1,1,1
85029,38060,1,1,1,1
85030,38060,1,1,1,1
85031,38060,1,1,1,1
85032,38060,1,1,1,1
85033,38060,1,1,1,1
85034,38060,1,1,1,1
85035,38060,1,1,1,1
85036,38060,1,1,1,1
85037,38060,1,1,1,1
85040,38060,1,1,1,1
85041,38060,1,1,1,1
85042,38060,1,1,1,1
85043,38060,1,1,1,1
85044,38060,1,1,1,1
85045,38060,1,1,1,1
85046,38060,1,1,1,1
85048,38060,1,1,1,1
85050,38060,1,1,1,1
85051,38060,1,1,1,1
85053,38060,1,1,1,1
85054,38060,1,1,1,1
85060,38060,1,1,1,1
85061,38060,1,1,1,1
85063,38060,1,1,1,1
85064,38060,1,1,1,1
85066,38060,1,1,1,1
85067,38060,1,1,1,1
85068,38060,1,1,1,1
85069,38060,1,1,1,1
85070,38060,1,1,1,1
85071,38060,1,1,1,1
85074,38060,1,1,1,1
85076,38060,1,1,1,1
85078,38060,1,1,1,1
85079,38060,1,1,1,1
85080,38060,1,1,1,1
85082,38060,1,1,1,1
85083,38060,1,1,1,1
85085,38060,1,1,1,1
85086,38060,1,1,1,1
85087,38060,1,1,1,1
85098,38060,0,0,1,1
85117,38060,1,1,1,1
85118,38060,1,1,1,1
85119,38060,1,1,1,1
85120,38060,1,1,1,1
85121,38060,1,1,1,1
85122,38060,1,1,1,1
85127,38060,1,1,1,1
85128,38060,1,1,1,1
85130,38060,1,1,1,1
85131,38060,1,1,1,1
85132,38060,1,1,1,1
85135,37740,0,0,1,1
85137,38060,1,1,1,1
85138,38060,1,1,1,1
85139,38060,1,1,1,1
85140,38060,1,1,1,1
85141,38060,1,1,1,1
85142,38060,1,1,1,1
85143,38060,1,1,1,1
85145,38060,1,1,1,1
85147,38060,0,0,1,1
85172,38060,1,1,1,1
85173,38060,1,1,1,1
85178,38060,1,1,1,1
85191,38060,0,0,1,1
85192,38060,0.777777778,1,0.857142857,0.782967033
85192,37740,0.222222222,0,0.142857143,0.217032967
85193,38060,1,1,1,1
85194,38060,1,1,1,1
85201,38060,1,1,1,1
85202,38060,1,1,1,1
85203,38060,1,1,1,1
85204,38060,1,1,1,1
85205,38060,1,1,1,1
85206,38060,1,1,1,1
85207,38060,1,1,1,1
85208,38060,1,1,1,1
85209,38060,1,1,1,1
85210,38060,1,1,1,1
85211,38060,1,1,1,1
